month_id,outlet_id,therapist_id,scheduled_hours,booked_hours,productive_capacity_hours,idle_hours,break_hours,recovery_gap_hours,overtime_hours,split_shift_days,coverage_gap_days,day_off_days,worked_days,avg_schedule_stability_score_0_100,avg_workload_density_ratio,burnout_exposure_days,avg_external_demand_proxy_index,productive_utilization_ratio,idle_hour_ratio,overtime_hour_ratio,coverage_gap_day_ratio,burnout_exposure_day_ratio,schedule_stability_score_0_100,workload_density_ratio,integrity_band,burnout_risk_score_0_100,burnout_exposure_flag,burnout_band,consecutive_workdays
2017-05,MLT_OUTLET_003,TH_006,128.4163,74.48,105.3014,30.8214,11.9699,0.7537,0.0,0,0,0,1,89.5094,0.707303,0,98.9,0.7073030368067281,0.2400115873140715,0.0,0.0,0.0,89.5094,0.707303,healthy,25.901295529411765,0,guarded,0.0
2017-06,MLT_OUTLET_001,TH_001,150.7967,99.3,123.6533,24.3533,13.8038,0.7837,0.0,0,0,0,1,94.6687,0.803052,0,102.7,0.8030517584245629,0.1614975659281669,0.0,0.0,0.0,94.6687,0.803052,healthy,27.535097176470583,0,guarded,0.0
2017-06,MLT_OUTLET_001,TH_002,123.2212,91.43,101.0414,9.6114,13.4033,0.5614,0.0,0,0,0,1,91.1092,0.904876,0,102.7,0.9048766149320973,0.07800118810724128,0.0,0.0,0.0,91.1092,0.904876,healthy,30.358096,0,guarded,0.0
2017-06,MLT_OUTLET_002,TH_003,134.065,102.24,109.9333,7.6933,13.9135,0.5353,5.7652,0,1,0,1,67.52,0.930018,1,102.7,0.930018474838834,0.057384850632156044,0.043003020922686756,1.0,1.0,67.52,0.930018,healthy,52.13397647058824,0,guarded,0.0
2017-06,MLT_OUTLET_002,TH_004,124.5944,77.99,102.1674,24.1774,12.4523,0.8352,0.0,0,0,0,1,85.1662,0.763355,0,102.7,0.7633550428023028,0.194048849707531,0.0,0.0,0.0,85.1662,0.763355,healthy,29.741350117647052,0,guarded,0.0
2017-06,MLT_OUTLET_003,TH_005,100.6434,75.74,82.5276,6.7876,9.0416,0.7194,1.8955,0,1,0,1,77.872,0.917753,1,102.7,0.9177535757734381,0.0674420776722567,0.018833823181649268,1.0,1.0,77.872,0.917753,healthy,45.44354823529413,0,guarded,0.0
2017-06,MLT_OUTLET_003,TH_006,103.4707,71.46,84.846,13.386,9.7736,0.8458,2.8903,0,0,0,1,79.3287,0.842232,0,102.7,0.8422318082172405,0.12936995690567474,0.027933511612466138,0.0,0.0,79.3287,0.842232,healthy,38.1515128627451,0,guarded,0.0
2017-07,MLT_OUTLET_001,TH_001,91.0208,81.86,74.6371,0.0,8.0105,0.3817,7.0565,0,1,0,1,58.1562,1.06,1,107.5,1.096773588470077,0.0,0.07752623576149628,1.0,1.0,58.1562,1.06,healthy,59.09658933333333,0,guarded,0.0
2017-07,MLT_OUTLET_001,TH_002,131.1647,95.3,107.555,12.255,14.1618,0.7368,0.0,1,0,0,1,79.2298,0.886058,0,107.5,0.8860582957556599,0.09343215057099967,0.0,0.0,0.0,79.2298,0.886058,healthy,35.34084752941176,0,guarded,0.0
2017-07,MLT_OUTLET_002,TH_003,136.3661,97.57,111.8202,14.2502,14.0671,0.864,0.0,1,0,0,1,73.2738,0.872561,0,107.5,0.8725614871016149,0.10449957870761135,0.0,0.0,0.0,73.2738,0.872561,healthy,31.73799105882353,0,guarded,0.0
2017-07,MLT_OUTLET_002,TH_004,102.2592,81.01,83.8525,2.8425,10.0886,0.5023,2.9202,0,1,0,1,73.4623,0.966101,1,107.5,0.9661011895888614,0.027797009951182873,0.028556843785204653,1.0,1.0,73.4623,0.966101,healthy,48.47657890196077,0,guarded,0.0
2017-07,MLT_OUTLET_003,TH_005,120.3508,93.38,98.6876,5.3076,10.9065,0.5992,8.4999,0,1,0,1,63.3959,0.946218,1,107.5,0.946218167226683,0.04410107784908783,0.07062603655314298,1.0,1.0,63.3959,0.946218,healthy,56.65631160784313,0,guarded,0.0
2017-07,MLT_OUTLET_003,TH_006,121.5208,99.52,99.6471,0.1271,10.9329,0.767,1.8809,0,1,0,1,65.3359,0.998725,1,107.5,0.9987244987561104,0.0010459114818203961,0.015478008703036847,1.0,1.0,65.3359,0.998725,healthy,48.83363709803921,0,guarded,0.0
2017-08,MLT_OUTLET_001,TH_001,132.8706,101.52,108.9539,7.4339,12.3377,0.7653,0.0,0,0,0,1,80.282,0.93177,0,110.4,0.9317702257560306,0.0559484189880982,0.0,0.0,0.0,80.282,0.93177,healthy,36.29016,0,guarded,0.0
2017-08,MLT_OUTLET_001,TH_002,103.6825,81.74,85.0196,3.2796,11.0422,0.8632,0.0,0,1,0,1,81.4542,0.961425,1,110.4,0.9614253654451443,0.03163118173269356,0.0,1.0,1.0,81.4542,0.961425,healthy,43.51392737254902,0,guarded,0.0
2017-08,MLT_OUTLET_002,TH_003,123.8719,92.0,101.575,9.575,13.2258,0.5411,0.0,0,0,0,1,88.3007,0.905735,0,110.4,0.905734678808762,0.07729759533841007,0.0,0.0,0.0,88.3007,0.905735,healthy,32.71532776470588,0,guarded,0.0
2017-08,MLT_OUTLET_002,TH_004,126.3371,85.95,103.5964,17.6464,12.4523,0.9111,0.0,0,0,0,1,95.1677,0.829662,0,110.4,0.8296620345880745,0.13967710197558753,0.0,0.0,0.0,95.1677,0.829662,healthy,32.10133482352941,0,guarded,0.0
2017-08,MLT_OUTLET_003,TH_005,120.2864,76.35,98.6349,22.2849,11.1758,0.7901,0.0,1,0,0,1,79.3719,0.774067,0,110.4,0.7740667856914742,0.18526533340427515,0.0,0.0,0.0,79.3719,0.774067,healthy,28.688713176470586,0,guarded,0.0
2017-08,MLT_OUTLET_003,TH_006,113.682,92.18,93.2192,1.0392,10.2718,0.5911,1.973,0,1,0,1,62.7645,0.988852,1,110.4,0.9888520819745289,0.009141288858394468,0.01735543005928819,1.0,1.0,62.7645,0.988852,healthy,49.03269921568627,0,guarded,0.0
2017-09,MLT_OUTLET_001,TH_001,102.0466,73.33,83.6782,10.3482,9.6627,0.9164,0.0,0,0,0,1,92.3771,0.876333,0,101.8,0.8763333819322117,0.10140661227321636,0.0,0.0,0.0,92.3771,0.876333,healthy,31.534348,0,guarded,0.0
2017-09,MLT_OUTLET_001,TH_002,114.5349,80.81,93.9186,13.1086,11.9258,0.6128,0.0,0,0,0,1,86.7918,0.860426,0,101.8,0.8604259433168723,0.11445070454507753,0.0,0.0,0.0,86.7918,0.860426,healthy,31.830301647058825,0,guarded,0.0
2017-09,MLT_OUTLET_002,TH_003,150.4543,92.02,123.3725,31.3525,15.722,0.8621,0.0,0,0,0,1,93.4201,0.745871,0,101.8,0.7458712435915621,0.20838553633894147,0.0,0.0,0.0,93.4201,0.745871,healthy,28.339493882352937,0,guarded,0.0
2017-09,MLT_OUTLET_002,TH_004,146.1176,86.25,119.8165,33.5665,14.6498,0.6723,0.0,0,0,0,1,84.0908,0.719851,0,101.8,0.7198507718052188,0.22972249749516824,0.0,0.0,0.0,84.0908,0.719851,healthy,26.84677458823529,0,guarded,0.0
2017-09,MLT_OUTLET_003,TH_005,144.9383,86.32,118.8494,32.5294,13.2713,0.9454,0.0,1,0,0,1,78.8331,0.726297,0,101.8,0.7262973140798354,0.22443619112408522,0.0,0.0,0.0,78.8331,0.726297,healthy,29.629369176470583,0,guarded,0.0
2017-09,MLT_OUTLET_003,TH_006,149.4944,86.78,122.5854,35.8054,14.2142,0.6637,0.0,0,0,0,1,81.0502,0.707915,0,101.8,0.7079146456266406,0.2395099749555836,0.0,0.0,0.0,81.0502,0.707915,healthy,28.930799529411765,0,guarded,0.0
2017-10,MLT_OUTLET_001,TH_001,150.2335,89.75,123.1915,33.4415,13.8038,0.8747,0.0,0,0,0,1,83.2775,0.728541,0,97.0,0.7285405243056542,0.22259682427687566,0.0,0.0,0.0,83.2775,0.728541,healthy,29.148841176470587,0,guarded,0.0
2017-10,MLT_OUTLET_001,TH_002,128.2932,83.69,105.2004,21.5104,13.4165,0.8742,0.0,1,0,0,1,81.9786,0.795529,0,97.0,0.7955292945654199,0.16766594020571626,0.0,0.0,0.0,81.9786,0.795529,healthy,28.880897411764707,0,guarded,0.0
2017-10,MLT_OUTLET_002,TH_003,158.9017,93.82,130.2994,36.4794,16.5495,0.7354,0.0,0,0,0,1,87.1768,0.720034,0,97.0,0.7200340139709008,0.22957211911515105,0.0,0.0,0.0,87.1768,0.720034,healthy,24.480760470588237,0,guarded,0.0
2017-10,MLT_OUTLET_002,TH_004,94.7586,69.0,77.702,8.702,9.5549,0.5093,0.0,0,0,0,1,76.5909,0.888008,0,97.0,0.888008030681321,0.09183335338428385,0.0,0.0,0.0,76.5909,0.888008,healthy,33.70339788235294,0,guarded,0.0
2017-10,MLT_OUTLET_003,TH_005,172.5928,93.09,141.5261,48.4361,16.0653,0.6022,0.0,0,0,0,1,81.378,0.657758,0,97.0,0.6577585335849712,0.2806380103920905,0.0,0.0,0.0,81.378,0.657758,healthy,24.96129882352941,0,guarded,0.0
2017-10,MLT_OUTLET_003,TH_006,161.5018,87.28,132.4315,45.1515,14.9623,0.855,0.0,0,0,0,1,91.3921,0.659058,0,97.0,0.6590577015287149,0.2795727354122369,0.0,0.0,0.0,91.3921,0.659058,healthy,26.54019505882353,0,guarded,0.0
2017-11,MLT_OUTLET_001,TH_001,176.5695,103.48,144.787,41.307,15.8744,0.6374,0.0,0,0,0,1,82.6096,0.714705,0,92.2,0.714705049486487,0.23394187557873813,0.0,0.0,0.0,82.6096,0.714705,healthy,30.15343623529412,0,guarded,0.0
2017-11,MLT_OUTLET_001,TH_002,160.386,99.12,131.5165,32.3965,17.1433,0.6952,0.0,1,0,0,1,76.8875,0.753669,0,92.2,0.7536696916356502,0.20199082214158345,0.0,0.0,0.0,76.8875,0.753669,healthy,27.75688823529412,0,guarded,0.0
2017-11,MLT_OUTLET_002,TH_003,162.1646,91.14,132.975,41.835,16.5495,0.6284,0.0,0,0,0,1,89.1665,0.685392,0,92.2,0.6853919909757473,0.2579786217213868,0.0,0.0,0.0,89.1665,0.685392,healthy,25.42689058823529,0,guarded,0.0
2017-11,MLT_OUTLET_002,TH_004,140.4437,84.86,115.1639,30.3039,13.9173,0.854,0.0,0,0,0,1,94.8451,0.736863,0,92.2,0.7368628537241271,0.21577258360467574,0.0,0.0,0.0,94.8451,0.736863,healthy,25.95654094117647,0,guarded,0.0
2017-11,MLT_OUTLET_003,TH_005,152.0016,77.36,124.6413,47.2813,13.9698,0.8186,0.0,0,0,0,1,88.3634,0.620661,0,92.2,0.6206610489460556,0.31105790991673776,0.0,0.0,0.0,88.3634,0.620661,healthy,22.00018023529412,0,guarded,0.0
2017-11,MLT_OUTLET_003,TH_006,135.5797,78.55,111.1753,32.6253,12.718,0.9012,0.0,1,0,0,1,77.4937,0.706542,0,92.2,0.706541830784356,0.24063558187545778,0.0,0.0,0.0,77.4937,0.706542,healthy,29.325273647058825,0,guarded,0.0
2017-12,MLT_OUTLET_001,TH_001,99.0644,79.83,81.2328,1.4028,8.7889,0.4135,2.9299,1,1,0,1,60.7535,0.982731,1,105.6,0.9827311135403434,0.014160485502360081,0.029575710345997146,1.0,1.0,60.7535,0.982731,healthy,50.40586235294118,0,guarded,0.0
2017-12,MLT_OUTLET_001,TH_002,108.539,81.7,89.0019,7.3019,11.8827,0.5247,0.0,0,0,0,1,83.5334,0.917958,0,105.6,0.9179579312351759,0.06727443591704364,0.0,0.0,0.0,83.5334,0.917958,healthy,33.57500376470588,0,guarded,0.0
2017-12,MLT_OUTLET_002,TH_003,108.0938,87.54,88.637,1.097,11.465,0.7761,5.2026,0,1,0,1,68.1516,0.987624,1,105.6,0.9876236785992306,0.01014859316630556,0.04813042006109509,1.0,1.0,68.1516,0.987624,healthy,50.66348643137255,0,guarded,0.0
2017-12,MLT_OUTLET_002,TH_004,108.4256,84.86,88.909,4.049,10.7891,0.686,2.0194,0,1,0,1,83.107,0.95446,1,105.6,0.9544590536391141,0.03734357937608831,0.018624752825900894,1.0,1.0,83.107,0.95446,healthy,43.84424235294118,0,guarded,0.0
2017-12,MLT_OUTLET_003,TH_005,147.8678,93.95,121.2516,27.3016,13.9698,0.7058,0.0,0,0,0,1,83.005,0.774835,0,105.6,0.774835136196141,0.18463519441014206,0.0,0.0,0.0,83.005,0.774835,healthy,30.270811764705883,0,guarded,0.0
2017-12,MLT_OUTLET_003,TH_006,149.6725,94.57,122.7314,28.1614,14.2142,0.9216,0.0,0,0,0,1,81.6818,0.770544,0,105.6,0.77054445724566,0.1881534684060198,0.0,0.0,0.0,81.6818,0.770544,healthy,28.32863105882353,0,guarded,0.0
2018-01,MLT_OUTLET_001,TH_001,142.5723,83.88,116.9093,33.0293,13.1136,0.551,0.0,0,0,0,1,93.0564,0.717479,0,91.1,0.7174792766700339,0.2316670208729185,0.0,0.0,0.0,93.0564,0.717479,healthy,25.715090823529412,0,guarded,0.0
2018-01,MLT_OUTLET_001,TH_002,141.4875,89.39,116.0198,26.6298,14.9072,0.8433,0.0,1,0,0,1,75.0922,0.770472,0,91.1,0.770471936686669,0.18821309302941955,0.0,0.0,0.0,75.0922,0.770472,healthy,31.11768894117647,0,guarded,0.0
2018-01,MLT_OUTLET_002,TH_003,191.5834,103.27,157.0984,53.8284,19.8594,0.7223,0.0,1,0,0,1,77.8473,0.657359,0,91.1,0.6573587000249524,0.2809658874411875,0.0,0.0,0.0,77.8473,0.657359,healthy,28.62559458823529,0,guarded,0.0
2018-01,MLT_OUTLET_002,TH_004,152.8594,80.46,125.3447,44.8847,15.3823,0.5902,0.0,0,0,0,1,88.3408,0.64191,0,91.1,0.6419098693442961,0.29363388839678817,0.0,0.0,0.0,88.3408,0.64191,healthy,22.50286870588236,0,guarded,0.0
2018-01,MLT_OUTLET_003,TH_005,190.3271,96.09,156.0682,59.9782,17.4622,0.653,0.0,0,0,0,1,80.7756,0.615692,0,91.1,0.6156923703867925,0.31513221186052853,0.0,0.0,0.0,80.7756,0.615692,healthy,28.543798588235298,0,guarded,0.0
2018-01,MLT_OUTLET_003,TH_006,162.7856,81.94,133.4842,51.5442,15.7105,0.7028,0.0,1,0,0,1,70.635,0.613855,0,91.1,0.6138554225893402,0.3166385724535831,0.0,0.0,0.0,70.635,0.613855,healthy,25.96744705882353,0,guarded,0.0
2018-02,MLT_OUTLET_001,TH_001,194.7861,108.44,159.7246,51.2846,17.945,0.5624,0.0,0,0,0,1,82.5328,0.678919,0,93.1,0.6789185886206632,0.2632867540342971,0.0,0.0,0.0,82.5328,0.678919,healthy,29.07062870588236,0,guarded,0.0
2018-02,MLT_OUTLET_001,TH_002,121.9629,78.47,100.0096,21.5396,12.6711,0.6671,0.0,0,0,0,1,89.892,0.784625,0,93.1,0.784624676031101,0.17660780450448454,0.0,0.0,0.0,89.892,0.784625,healthy,27.674724705882355,0,guarded,0.0
2018-02,MLT_OUTLET_002,TH_003,205.0,109.64,168.1,58.46,21.5143,0.7817,0.0,0,0,0,1,84.8238,0.652231,0,93.1,0.6522308149910767,0.2851707317073171,0.0,0.0,0.0,84.8238,0.652231,healthy,30.167755764705884,0,guarded,0.0
2018-02,MLT_OUTLET_002,TH_004,134.4673,80.72,110.2632,29.5432,13.1848,0.7142,0.0,0,0,0,1,93.663,0.732067,0,93.1,0.7320665462275718,0.21970545998915722,0.0,0.0,0.0,93.663,0.732067,healthy,23.98554588235294,0,guarded,0.0
2018-02,MLT_OUTLET_003,TH_005,179.9063,94.86,147.5231,52.6631,16.7638,0.9126,0.0,1,0,0,1,76.521,0.643018,0,93.1,0.6430179409190832,0.29272515748475736,0.0,0.0,0.0,76.521,0.643018,healthy,26.447315294117647,0,guarded,0.0
2018-02,MLT_OUTLET_003,TH_006,169.2722,98.74,138.8032,40.0632,15.3586,0.6058,0.0,0,0,0,1,86.5692,0.711367,0,93.1,0.711366884913316,0.23667914755051334,0.0,0.0,0.0,86.5692,0.711367,healthy,30.34974305882353,0,guarded,0.0
2018-03,MLT_OUTLET_001,TH_001,151.2017,94.99,123.9854,28.9954,13.8038,0.6307,0.0,0,0,0,1,88.9418,0.766139,0,97.0,0.7661385937376497,0.19176636241523742,0.0,0.0,0.0,88.9418,0.766139,healthy,27.353784,0,guarded,0.0
2018-03,MLT_OUTLET_001,TH_002,131.4124,93.09,107.7582,14.6682,13.9072,0.7808,0.0,1,0,0,1,78.3797,0.863879,0,97.0,0.8638785725819473,0.11161960362949007,0.0,0.0,0.0,78.3797,0.863879,healthy,32.92100070588235,0,guarded,0.0
2018-03,MLT_OUTLET_002,TH_003,137.8173,87.13,113.0101,25.8801,14.0671,0.8896,0.0,0,0,0,1,88.3294,0.770993,0,97.0,0.7709930351357976,0.1877855682849686,0.0,0.0,0.0,88.3294,0.770993,healthy,27.541483764705884,0,guarded,0.0
2018-03,MLT_OUTLET_002,TH_004,146.4739,82.24,120.1086,37.8686,14.6498,0.8299,0.0,0,0,0,1,89.799,0.684714,0,97.0,0.6847136674642782,0.2585347969843092,0.0,0.0,0.0,89.799,0.684714,healthy,23.335037647058822,0,guarded,0.0
2018-03,MLT_OUTLET_003,TH_005,173.114,103.29,141.9535,38.6635,16.0653,0.9477,0.0,0,0,0,1,88.6894,0.727633,0,97.0,0.7276326402660027,0.22334126644869853,0.0,0.0,0.0,88.6894,0.727633,healthy,27.728048470588234,0,guarded,0.0
2018-03,MLT_OUTLET_003,TH_006,157.3798,82.09,129.0515,46.9615,14.9623,0.9097,0.0,0,0,0,1,91.8207,0.636103,0,97.0,0.636102641193632,0.2983959822035611,0.0,0.0,0.0,91.8207,0.636103,healthy,25.9486454117647,0,guarded,0.0
2018-04,MLT_OUTLET_001,TH_001,118.3537,74.47,97.05,22.58,11.0431,0.6584,0.0,0,0,0,1,82.9913,0.767336,0,99.0,0.7673364245234415,0.1907840650524656,0.0,0.0,0.0,82.9913,0.767336,healthy,30.096008705882355,0,guarded,0.0
2018-04,MLT_OUTLET_001,TH_002,105.6431,75.57,86.6273,11.0573,11.1804,0.6685,0.0,0,0,0,1,85.2717,0.872358,0,99.0,0.8723577902116306,0.1046665612803865,0.0,0.0,0.0,85.2717,0.872358,healthy,32.29346658823529,0,guarded,0.0
2018-04,MLT_OUTLET_002,TH_003,130.4989,85.46,107.0091,21.5491,13.2396,0.6825,0.0,0,0,0,1,85.2974,0.798623,0,99.0,0.798623668454365,0.16512859495367394,0.0,0.0,0.0,85.2974,0.798623,healthy,28.555441411764704,0,guarded,0.0
2018-04,MLT_OUTLET_002,TH_004,148.9266,85.34,122.1198,36.7798,14.6498,0.8221,0.0,0,0,0,1,84.5331,0.698822,0,99.0,0.698821976452631,0.24696595504093963,0.0,0.0,0.0,84.5331,0.698822,healthy,26.298898588235293,0,guarded,0.0
2018-04,MLT_OUTLET_003,TH_005,147.2172,92.89,120.7181,27.8281,13.9698,0.753,0.0,0,0,0,1,92.535,0.769479,0,99.0,0.7694786448759547,0.1890275049382817,0.0,0.0,0.0,92.535,0.769479,healthy,29.00118823529412,0,guarded,0.0
