month_id,outlet_id,therapist_count,scheduled_hours,booked_hours,productive_capacity_hours,idle_hours,break_hours,recovery_gap_hours,overtime_hours,coverage_gap_days,burnout_exposure_days,worked_days,avg_schedule_stability_score_0_100,avg_workload_density_ratio,avg_external_demand_proxy_index,avg_burnout_risk_score_0_100,productive_utilization_ratio,idle_hour_ratio,overtime_hour_ratio,coverage_gap_day_ratio,burnout_exposure_day_ratio,capacity_strain_score_0_100,roster_operational_health_score_0_100,roster_management_signal
2017-04,MLT_OUTLET_002,2,280.955,190.04,230.38299999999998,40.343,28.6893,1.2117,0.0,0,0,2,88.74395000000001,0.8249735,96.0,30.761867176470588,0.8248872529657136,0.14359239024043,0.0,0.0,0.0,22.20850296446152,95.49758,stable_controlled
2017-04,MLT_OUTLET_003,2,364.46410000000003,192.39999999999998,298.8606,106.4606,34.0201,1.4218000000000002,0.0,0,0,2,76.59245,0.6432555,96.0,28.819329529411768,0.6437784037106262,0.29210174609790096,0.0,0.0,0.0,17.33249548451686,90.63698000000001,stable_controlled
2017-05,MLT_OUTLET_001,2,264.3452,179.57,216.76299999999998,37.193,26.530099999999997,1.2346,0.0,0,0,2,88.14359999999999,0.8281295,98.9,27.908168,0.8284162887577677,0.14069860167689824,0.0,0.0,0.0,22.303515466555282,95.25744,stable_controlled
2017-05,MLT_OUTLET_002,2,276.457,190.49,226.6948,36.2048,27.862000000000002,1.6961,0.0,1,1,2,81.2536,0.85147,98.9,35.61748956862745,0.8402927636628631,0.1309599684580242,0.0,0.5,0.5,45.12326671400016,72.50144,stable_controlled
2017-05,MLT_OUTLET_003,2,258.4421,162.06,211.9225,49.8625,23.6427,1.6384,0.0,0,0,2,86.5584,0.764358,98.9,29.597886117647057,0.764713515554035,0.19293489721682341,0.0,0.0,0.0,20.588440803377864,94.62335999999999,stable_controlled
2017-06,MLT_OUTLET_001,2,274.0179,190.73000000000002,224.6947,33.9647,27.2071,1.3451,0.0,0,0,2,92.88895,0.853964,102.7,28.94659658823529,0.8488406713643001,0.1239506616173615,0.0,0.0,0.0,22.853402690577308,97.15558000000001,stable_controlled
2017-06,MLT_OUTLET_002,2,258.6594,180.23,212.10070000000002,31.8707,26.3658,1.3705,5.7652,1,1,2,76.34309999999999,0.8466865,102.7,40.93766329411764,0.8497378839390911,0.12321493052253271,0.022288770483500697,0.5,0.5,45.82333382341477,70.09146459032999,stable_controlled
2017-06,MLT_OUTLET_003,2,204.1141,147.2,167.3736,20.1736,18.8152,1.5652,4.7858,1,1,2,78.60034999999999,0.8799925,102.7,41.79753054901961,0.8794696415683236,0.09883491635315737,0.0234466898661092,0.5,0.5,46.64696260877705,70.97120620267782,stable_controlled
2017-07,MLT_OUTLET_001,2,222.1855,177.16,182.1921,12.255,22.1723,1.1185,7.0565,1,1,2,68.693,0.973029,107.5,47.218718431372544,0.9723802513939956,0.05515661463056771,0.03175949825708698,0.5,0.5,49.31465827190316,66.84201003485825,stable_controlled
2017-07,MLT_OUTLET_002,2,238.62529999999998,178.57999999999998,195.67270000000002,17.0927,24.1557,1.3662999999999998,2.9202,1,1,2,73.36805,0.919331,107.5,40.10728498039215,0.9126464754664292,0.07162987327831542,0.012237595929685579,0.5,0.5,47.31600318115142,69.10246808140629,stable_controlled
2017-07,MLT_OUTLET_003,2,241.8716,192.89999999999998,198.3347,5.434699999999999,21.839399999999998,1.3662,10.3808,2,2,2,64.3659,0.9724714999999999,107.5,52.74497435294117,0.9725983400786649,0.022469359776013387,0.04291863947648256,1.0,1.0,72.04371271472448,44.88798721047035,urgent_capacity_risk
2017-08,MLT_OUTLET_001,2,236.5531,183.26,193.9735,10.7135,23.3799,1.6284999999999998,0.0,1,1,2,80.8681,0.9465975,110.4,39.90204368627451,0.9447682286497897,0.04529004270077205,0.0,0.5,0.5,47.93606769441742,72.34724,stable_controlled
2017-08,MLT_OUTLET_002,2,250.209,177.95,205.1714,27.2214,25.6781,1.4522,0.0,0,0,2,91.7342,0.8676984999999999,110.4,32.408331294117644,0.867323613330123,0.10879464767454408,0.0,0.0,0.0,23.351020358887926,96.69368,stable_controlled
2017-08,MLT_OUTLET_003,2,233.9684,168.53,191.85410000000002,23.3241,21.4476,1.3812,1.973,1,1,2,71.06819999999999,0.8814595,110.4,38.860706196078425,0.8784279303908542,0.09968910331480663,0.008432762714964927,0.5,0.5,46.31863799559152,68.2586247457007,stable_controlled
2017-09,MLT_OUTLET_001,2,216.5815,154.14,177.5968,23.4568,21.5885,1.5292,0.0,0,0,2,89.58445,0.8683795000000001,101.8,31.682324823529413,0.8679210436224075,0.1083047259345789,0.0,0.0,0.0,23.36710502060328,95.83378,stable_controlled
2017-09,MLT_OUTLET_002,2,296.5719,178.26999999999998,243.18900000000002,64.919,30.3718,1.5344,0.0,0,0,2,88.75545,0.732861,101.8,27.593134235294116,0.7330512482061277,0.21889801427579617,0.0,0.0,0.0,19.735995144011127,95.50218,stable_controlled
2017-09,MLT_OUTLET_003,2,294.4327,173.1,241.4348,68.3348,27.485500000000002,1.6091,0.0,0,0,2,79.94165000000001,0.717106,101.8,29.280084352941174,0.7169637517043939,0.23208971014428764,0.0,0.0,0.0,19.30287023819522,91.97666000000001,stable_controlled
2017-10,MLT_OUTLET_001,2,278.5267,173.44,228.39190000000002,54.951899999999995,27.2203,1.7489,0.0,0,0,2,82.62805,0.762035,97.0,29.014869294117645,0.7593964584558384,0.1972949092492748,0.0,0.0,0.0,20.445289266118724,93.05122,stable_controlled
2017-10,MLT_OUTLET_002,2,253.6603,162.82,208.0014,45.1814,26.1044,1.2447,0.0,0,0,2,81.88385,0.804021,97.0,29.092079176470587,0.7827831928054331,0.1781177425083862,0.0,0.0,0.0,21.07493211399243,92.75353999999999,stable_controlled
2017-10,MLT_OUTLET_003,2,334.0946,180.37,273.9576,93.58760000000001,31.0276,1.4571999999999998,0.0,0,0,2,86.38505,0.658408,97.0,25.750746941176473,0.6583865532476558,0.28012305496706624,0.0,0.0,0.0,17.72579181820612,94.55402,stable_controlled
2017-11,MLT_OUTLET_001,2,336.95550000000003,202.60000000000002,276.3035,73.7035,33.0177,1.3326,0.0,0,0,2,79.74855,0.734187,92.2,28.955162235294118,0.7332516598595387,0.21873363099875207,0.0,0.0,0.0,19.741390842372194,91.89941999999999,stable_controlled
2017-11,MLT_OUTLET_002,2,302.6083,176.0,248.13889999999998,72.1389,30.4668,1.4824,0.0,0,0,2,92.0058,0.7111275,92.2,25.69171576470588,0.7092801652622786,0.2383903547919869,0.0,0.0,0.0,19.096004449369037,96.80232,stable_controlled
2017-11,MLT_OUTLET_003,2,287.5813,155.91,235.8166,79.9066,26.6878,1.7198,0.0,0,0,2,82.92855,0.6636015,92.2,25.662726941176473,0.6611493847337295,0.2778574267520176,0.0,0.0,0.0,17.80017574283118,93.17142,stable_controlled
2017-12,MLT_OUTLET_001,2,207.60340000000002,161.53,170.2347,8.704699999999999,20.671599999999998,0.9382,2.9299,1,1,2,72.14345,0.9503445,105.6,41.99043305882353,0.9488664766936471,0.0419294674364678,0.014112967321344446,0.5,0.5,48.32866448817892,68.57512065357311,stable_controlled
2017-12,MLT_OUTLET_002,2,216.51940000000002,172.4,177.546,5.146000000000001,22.2541,1.4621,7.222,2,2,2,75.6293,0.971042,105.6,47.25386439215686,0.9710159620605365,0.02376692342579926,0.03335497881483137,1.0,1.0,71.809837016388,49.58462042370337,urgent_capacity_risk
2017-12,MLT_OUTLET_003,2,297.5403,188.51999999999998,243.983,55.463,28.183999999999997,1.6274,0.0,0,0,2,82.3434,0.7726895,105.6,29.299721411764708,0.7726767848579613,0.18640500127209658,0.0,0.0,0.0,20.80283651540665,92.93735999999998,stable_controlled
2018-01,MLT_OUTLET_001,2,284.0598,173.26999999999998,232.9291,59.659099999999995,28.0208,1.3943,0.0,0,0,2,84.0743,0.7439755,91.1,28.41638988235294,0.7438744235906977,0.21002303036191675,0.0,0.0,0.0,20.02738832744186,93.62971999999999,stable_controlled
2018-01,MLT_OUTLET_002,2,344.44280000000003,183.73,282.4431,98.7131,35.2417,1.3125,0.0,0,0,2,83.09405000000001,0.6496345,91.1,25.564231647058826,0.6505027030223078,0.2865877875804052,0.0,0.0,0.0,17.513534312139058,93.23762,stable_controlled
2018-01,MLT_OUTLET_003,2,353.1127,178.03,289.5524,111.5224,33.1727,1.3558,0.0,0,0,2,75.7053,0.6147735000000001,91.1,27.255622823529414,0.6148455340035172,0.3158266468467433,0.0,0.0,0.0,16.553533607787003,90.28211999999999,stable_controlled
2018-02,MLT_OUTLET_001,2,316.749,186.91,259.7342,72.82419999999999,30.6161,1.2295,0.0,0,0,2,86.2124,0.7317720000000001,93.1,28.372676705882355,0.7196202887413363,0.22991138093569352,0.0,0.0,0.0,19.374392389189826,94.48495999999999,stable_controlled
2018-02,MLT_OUTLET_002,2,339.4673,190.36,278.3632,88.00319999999999,34.6991,1.4958999999999998,0.0,0,0,2,89.24340000000001,0.692149,93.1,27.076650823529413,0.6838547624111233,0.2592391078610517,0.0,0.0,0.0,18.411474372607163,95.69736,stable_controlled
2018-02,MLT_OUTLET_003,2,349.1785,193.6,286.3263,92.72630000000001,32.1224,1.5184,0.0,0,0,2,81.54509999999999,0.6771925,93.1,28.39852917647059,0.6761516493594895,0.2655555826031672,0.0,0.0,0.0,18.20408286737087,92.61804000000001,stable_controlled
2018-03,MLT_OUTLET_001,2,282.6141,188.07999999999998,231.74360000000001,43.6636,27.711,1.4115000000000002,0.0,0,0,2,83.66075000000001,0.815009,97.0,30.137392352941177,0.8115865982922504,0.15449901473422592,0.0,0.0,0.0,21.850408415560587,93.46430000000001,stable_controlled
2018-03,MLT_OUTLET_002,2,284.2912,169.37,233.1187,63.7487,28.716900000000003,1.7195,0.0,0,0,2,89.0642,0.7278535,97.0,25.438260705882353,0.7265397413420717,0.22423733129973772,0.0,0.0,0.0,19.560685343825007,95.62568000000002,stable_controlled
2018-03,MLT_OUTLET_003,2,330.49379999999996,185.38,271.005,85.625,31.0276,1.8574,0.0,0,0,2,90.25505000000001,0.6818679999999999,97.0,26.838346941176468,0.6840464198077526,0.259082016062026,0.0,0.0,0.0,18.416634379439493,96.10202000000001,stable_controlled
2018-04,MLT_OUTLET_001,2,223.9968,150.04,183.6773,33.637299999999996,22.2235,1.3269,0.0,0,0,2,84.13149999999999,0.819847,99.0,31.194737647058822,0.8168674082208307,0.1501686631237589,0.0,0.0,0.0,21.992584067483904,93.6526,stable_controlled
2018-04,MLT_OUTLET_002,2,279.4255,170.8,229.1289,58.328900000000004,27.889400000000002,1.5046,0.0,0,0,2,84.91525,0.7487225,99.0,27.427169999999997,0.7454319380924886,0.2087458016537503,0.0,0.0,0.0,20.069321410182386,93.96610000000001,stable_controlled
2018-04,MLT_OUTLET_003,2,248.636,168.87,203.88150000000002,35.0115,23.714799999999997,1.4393,0.0,1,0,2,85.48795,0.8415509999999999,99.0,31.542645999999998,0.8282752481220709,0.14081428272655608,0.0,0.5,0.0,34.79971821867114,81.69518,stable_controlled
2018-05,MLT_OUTLET_001,2,282.0579,194.74,231.2874,36.547399999999996,27.965600000000002,1.6741000000000001,0.0,0,0,2,89.85294999999999,0.8434345000000001,102.0,31.063163647058825,0.8419827452770883,0.12957410517485946,0.0,0.0,0.0,22.66876621899853,95.94118,stable_controlled
2018-05,MLT_OUTLET_002,2,306.69169999999997,191.66,251.4873,59.827299999999994,31.2943,1.4692,0.0,0,0,2,88.3449,0.7581825,102.0,28.23820023529412,0.7621060785176825,0.1950730978373396,0.0,0.0,0.0,20.518240575476067,95.33796000000001,stable_controlled
2018-05,MLT_OUTLET_003,2,260.9211,172.97,213.95530000000002,40.985299999999995,24.3908,1.3897,8.4775,1,1,2,81.23195,0.8100035,102.0,39.29607188235294,0.8084398937535082,0.15707928565378573,0.032490664802501595,0.5,0.5,44.91550274325987,71.84296670394997,stable_controlled
2018-06,MLT_OUTLET_001,2,252.33589999999998,186.17000000000002,206.9155,20.7455,25.016399999999997,1.2210999999999999,5.5871,1,1,2,78.003,0.9038660000000001,105.9,41.965141960784315,0.8997392655455971,0.08221382688709772,0.022141518507671723,0.5,0.5,47.16657982715028,70.75836962984657,stable_controlled
2018-06,MLT_OUTLET_002,2,233.61379999999997,184.82,191.56330000000003,8.5086,23.2288,1.1817,10.251,2,2,2,59.5866,0.972931,105.9,54.218251137254896,0.9647985809390419,0.03642164974843096,0.04388011324673457,1.0,1.0,71.85294867483198,42.95703773506531,urgent_capacity_risk
2018-06,MLT_OUTLET_003,2,270.3903,184.12,221.7201,37.6001,25.2836,1.1683,2.1032,1,1,2,71.9567,0.853875,105.9,38.191839137254895,0.8304163673027389,0.13905861267952288,0.007778385541197298,0.5,0.5,45.012931445897685,68.62711228917605,stable_controlled
2018-07,MLT_OUTLET_001,2,238.21,185.51,195.3322,9.8222,23.5763,1.5692,0.0,1,1,2,76.9369,0.9486635,110.9,38.42239945098039,0.949715407905097,0.04123336551782041,0.0,0.5,0.5,48.0692609820603,70.77476,stable_controlled
2018-07,MLT_OUTLET_002,2,275.4007,189.24,225.8285,36.5885,28.1743,1.5305,0.0,0,0,2,88.12745000000001,0.839301,110.9,32.17296482352941,0.8379810342804386,0.13285550835564328,0.0,0.0,0.0,22.561027846011807,95.25098,stable_controlled
2018-07,MLT_OUTLET_003,2,249.6384,167.56,204.70350000000002,37.1435,23.0464,1.7517,0.0,0,0,2,85.1778,0.81891,110.9,29.047134588235295,0.8185497561106673,0.1487892087114803,0.0,0.0,0.0,22.03787804913335,94.07112000000001,stable_controlled
2018-08,MLT_OUTLET_001,2,217.96269999999998,175.56,178.7294,4.6339,21.9021,1.33,0.0,1,2,2,74.57995,0.982087,113.8,42.82500207843137,0.9822670472792948,0.021260059634056652,0.0,0.5,1.0,58.94565127290409,62.33198,watch_capacity_risk
2018-08,MLT_OUTLET_002,2,201.029,163.91,164.8438,6.8269,20.0066,1.4563000000000001,5.1493,1,1,2,69.1571,0.9903395,113.8,46.298865647058825,0.9943352434243812,0.033959776947604575,0.0256147123051898,0.5,0.5,49.78285849214483,67.15054575389621,stable_controlled
2018-08,MLT_OUTLET_003,2,225.7091,179.63,185.0814,11.3799,21.3601,0.8815,7.6908,1,1,2,63.939750000000004,0.9801055000000001,113.8,48.378480980392155,0.9705459327625574,0.05041843682864359,0.034073947395120534,0.5,0.5,49.31156175304819,64.8944210520976,stable_controlled
2018-09,MLT_OUTLET_001,2,243.72410000000002,177.19,199.8538,22.6638,24.4837,1.3111000000000002,0.0,0,0,2,91.9505,0.8887465000000001,104.9,32.877622352941174,0.886598103213449,0.09298957304591543,0.0,0.0,0.0,23.86994893266978,96.78020000000001,stable_controlled
2018-09,MLT_OUTLET_002,2,295.50879999999995,186.5,242.3172,55.8172,30.2768,1.5277,0.0,0,0,2,83.74244999999999,0.7706165,104.9,30.083058941176468,0.7696523399907229,0.18888506873568572,0.0,0.0,0.0,20.721409153596387,93.49697999999998,stable_controlled
2018-09,MLT_OUTLET_003,2,289.7401,193.9,237.5869,43.6869,27.2836,1.3357,5.3865,0,0,2,84.14375,0.8176650000000001,104.9,34.73292647058824,0.8161224377269959,0.15077961248719113,0.018590799133430272,0.0,0.0,22.34434315224157,93.28568401733139,stable_controlled
2018-10,MLT_OUTLET_001,2,256.5988,175.25,210.411,35.161,25.8951,1.3409,0.0,0,0,2,87.49415,0.8325975,100.0,30.091231411764703,0.8328937175337792,0.13702714120253098,0.0,0.0,0.0,22.424061625909438,94.99766,stable_controlled
2018-10,MLT_OUTLET_002,2,274.0138,169.23000000000002,224.6913,55.461299999999994,28.269299999999998,1.5963,0.0,0,0,2,86.403,0.7610365,100.0,27.53838117647059,0.7531666780155707,0.20240330961433328,0.0,0.0,0.0,20.27756440811152,94.56120000000001,stable_controlled
2018-10,MLT_OUTLET_003,2,306.7813,213.49,251.56060000000002,38.0706,28.5406,1.3572,0.0,1,0,2,81.87245,0.8498924999999999,100.0,32.172776588235294,0.848662310393599,0.12409687291891651,0.0,0.5,0.0,35.34860066444305,80.24897999999999,stable_controlled
2018-11,MLT_OUTLET_001,2,285.51800000000003,178.39999999999998,234.1248,55.7248,28.6558,1.5969,0.0,0,0,2,83.18075,0.7651135,95.0,28.020980588235293,0.761986769449456,0.19517088239620617,0.0,0.0,0.0,20.515028408254583,93.2723,stable_controlled
2018-11,MLT_OUTLET_002,2,265.221,172.11,217.4812,45.3712,26.491799999999998,1.4165,0.0,0,0,2,91.0638,0.787568,95.0,29.60335576470588,0.7913787490596889,0.1710694100391749,0.0,0.0,0.0,21.30635093622239,96.42551999999999,stable_controlled
2018-11,MLT_OUTLET_003,2,276.65819999999997,155.63,226.8598,71.22980000000001,25.939700000000002,1.4443000000000001,0.0,0,0,2,85.6539,0.6862465,95.0,24.86850847058824,0.6860184131344557,0.25746498748274954,0.0,0.0,0.0,18.469726507466113,94.26156,stable_controlled
2018-12,MLT_OUTLET_001,2,213.21370000000002,162.72,174.8352,12.1152,20.5976,1.4093,0.0,0,1,2,80.02449999999999,0.9321695,108.9,36.66379333333334,0.9307050296507797,0.05682186463627806,0.0,0.0,0.5,35.05744310598253,84.5098,stable_controlled
2018-12,MLT_OUTLET_002,2,255.3064,199.55,209.3513,9.8013,26.096,1.1782,11.964300000000001,2,2,2,63.213049999999996,0.949352,108.9,53.394994784313724,0.9531825214364563,0.038390341957741755,0.04686251500158242,1.0,1.0,71.59985664639778,44.347969699968345,urgent_capacity_risk
2018-12,MLT_OUTLET_003,2,324.453,200.48000000000002,266.0515,65.5715,30.1802,1.2101000000000002,0.0,0,0,2,86.2416,0.7597465,108.9,29.402396235294116,0.7535383187089719,0.20209860904352867,0.0,0.0,0.0,20.287570119087704,94.49664000000001,stable_controlled
2019-01,MLT_OUTLET_001,2,273.8729,168.17000000000002,224.57580000000002,56.4058,26.5852,1.6471,0.0,0,0,2,91.23689999999999,0.748524,93.8,27.663901411764705,0.7488340239687447,0.20595612052159962,0.0,0.0,0.0,20.16091602992774,96.49475999999999,stable_controlled
2019-01,MLT_OUTLET_002,2,288.1735,176.64,236.3024,59.6624,29.4218,1.1175000000000002,0.0,0,1,2,82.1505,0.7484875,93.8,32.086743921568626,0.7475167412603511,0.20703638606603314,0.0,0.0,0.5,30.12545072624022,85.36019999999999,stable_controlled
2019-01,MLT_OUTLET_003,2,341.9477,189.64,280.3971,90.75710000000001,31.7758,1.245,0.0,0,0,2,84.64564999999999,0.676332,93.8,26.381216117647064,0.6763265383272508,0.26541222531983694,0.0,0.0,0.0,18.208791416502905,93.85826000000002,stable_controlled
2019-02,MLT_OUTLET_001,2,298.4393,193.70999999999998,244.7202,51.0102,29.4012,1.1915,0.0,0,0,2,83.72725,0.7937799999999999,95.9,29.62990647058824,0.7915570516859661,0.17092319945798023,0.0,0.0,0.0,21.31115139154524,93.4909,stable_controlled
2019-02,MLT_OUTLET_002,2,346.31690000000003,192.60000000000002,283.97990000000004,91.37989999999999,35.2417,1.5086,0.0,0,0,2,89.372,0.677462,95.9,26.46564235294118,0.6782170146549105,0.2638620870075933,0.0,0.0,0.0,18.259688856093742,95.74879999999999,stable_controlled
2019-02,MLT_OUTLET_003,2,258.271,162.99,211.7821,48.792100000000005,23.7423,1.4403000000000001,0.0,0,0,2,81.29365,0.7726405000000001,95.9,29.424538470588235,0.769611784943109,0.18891822930177993,0.0,0.0,0.0,20.720317286929856,92.51745999999999,stable_controlled
2019-03,MLT_OUTLET_001,2,253.5818,183.42000000000002,207.937,26.7486,24.732999999999997,1.2062,0.0,1,1,2,75.71775,0.8875785,100.0,38.10346215686275,0.8820940958078649,0.10548312221145209,0.0,0.5,0.5,46.24868719482713,70.2871,stable_controlled
2019-03,MLT_OUTLET_002,2,291.41,182.33999999999997,238.9563,56.616299999999995,29.2868,1.6191,0.0,0,0,2,87.33680000000001,0.766214,100.0,29.17314870588235,0.7630683936770027,0.19428399849009984,0.0,0.0,0.0,20.54414906053469,94.93472,stable_controlled
2019-03,MLT_OUTLET_003,2,298.5888,184.24,244.8428,60.6028,26.9848,1.7788,0.0,0,0,2,86.40225,0.7480195000000001,100.0,29.232188823529413,0.7524828175466054,0.20296407634847657,0.0,0.0,0.0,20.259152780100916,94.5609,stable_controlled
2019-04,MLT_OUTLET_001,2,250.2418,183.41,205.1984,23.6629,23.937800000000003,1.55,5.6479,1,1,2,78.02135,0.905175,102.0,42.031085058823535,0.8938178855195752,0.09456014143120774,0.022569770517955032,0.5,0.5,47.01572309742458,70.7571445896409,stable_controlled
2019-04,MLT_OUTLET_002,2,292.87919999999997,182.35,240.161,57.811,29.9242,1.1868,0.0,0,0,2,84.5503,0.7681025,102.0,28.926963999999998,0.7592823147805013,0.19738854790644061,0.0,0.0,0.0,20.442216167167345,93.82012,stable_controlled
2019-04,MLT_OUTLET_003,2,309.17920000000004,177.65,253.52679999999998,75.8768,28.7833,1.4274,0.0,0,0,2,86.09345,0.704063,102.0,27.859974235294118,0.7007148751137947,0.24541366301484704,0.0,0.0,0.0,18.865400483832936,94.43738000000002,stable_controlled
2019-05,MLT_OUTLET_001,2,235.6956,172.86,193.2705,20.4105,23.625799999999998,1.6404,7.5923,1,1,2,73.56755,0.9017895,105.1,41.785337137254906,0.8943941263669314,0.08659686476964355,0.03221231113351288,0.5,0.5,47.224088086395334,68.78277377732974,stable_controlled
2019-05,MLT_OUTLET_002,2,287.86310000000003,203.7,236.04770000000002,32.347699999999996,29.8084,1.0897000000000001,4.0137,1,1,2,84.49119999999999,0.882267,105.1,39.2544128627451,0.862961172678234,0.11237181840951478,0.013943086140599472,0.5,0.5,46.01243175645675,73.517618277188,stable_controlled
2019-05,MLT_OUTLET_003,2,305.2901,200.87,250.3379,49.4679,28.7833,1.623,0.0,0,0,2,89.1876,0.8039305,105.1,29.838499764705887,0.8023954822661691,0.1620357161925657,0.0,0.0,0.0,21.602955291781477,95.67504,stable_controlled
2019-06,MLT_OUTLET_001,2,253.5197,186.23000000000002,207.8862,21.6562,25.153,1.35,0.0,0,0,2,84.76935,0.8972085000000001,109.1,33.938466235294115,0.8958266590086308,0.0854221585147032,0.0,0.0,0.0,24.118410050232367,93.90773999999999,stable_controlled
2019-06,MLT_OUTLET_002,2,223.5174,157.95,183.2843,25.3343,23.3995,1.6965,0.0,0,0,2,85.69255,0.8614625,109.1,31.986599882352937,0.861775940437888,0.11334374862986057,0.0,0.0,0.0,23.201659934866214,94.27702,stable_controlled
2019-06,MLT_OUTLET_003,2,291.56280000000004,200.97,239.0815,38.1115,27.3863,1.4474,0.0,0,0,2,89.73034999999999,0.8387785,109.1,30.968322705882354,0.8405920156933933,0.13071454931836296,0.0,0.0,0.0,22.63132349943751,95.89214,stable_controlled
2019-07,MLT_OUTLET_001,2,229.2218,187.8,187.9619,2.0964,22.5447,1.2983,0.0,2,2,2,83.44139999999999,0.9985109999999999,114.2,43.1480751372549,0.9991386552274689,0.009145726977102527,0.0,1.0,1.0,71.89988687150878,53.37656,urgent_capacity_risk
2019-07,MLT_OUTLET_002,2,246.82100000000003,191.74,202.3932,10.6532,24.8283,1.1484,0.0,1,2,2,76.13885,0.946779,114.2,42.80715760784314,0.9473638442398262,0.04316164345821465,0.0,0.5,1.0,58.00594965261071,62.95554,watch_capacity_risk
2019-07,MLT_OUTLET_003,2,251.06199999999998,172.82,205.8709,33.0509,23.7449,1.4561,0.0,0,0,2,84.00970000000001,0.8365104999999999,114.2,31.601436,0.8394581264277758,0.13164437469629017,0.0,0.0,0.0,22.60079571151704,93.60388,stable_controlled
2019-08,MLT_OUTLET_001,2,205.245,165.51,168.3009,4.2258,20.363799999999998,1.3479,0.0,2,2,2,83.35335,0.988117,117.3,42.91407643137255,0.9834172009775347,0.020589052108455744,0.0,1.0,1.0,71.47661694939517,53.34134,urgent_capacity_risk
2019-08,MLT_OUTLET_002,2,233.42430000000002,187.32,191.40800000000002,11.2315,23.4428,1.5292,3.7007,1,2,2,78.30115,0.9822435,117.3,46.37868552941177,0.9786424809830309,0.04811624153954837,0.015853962076784633,0.5,1.0,59.165146037232674,63.50338075846432,watch_capacity_risk
2019-08,MLT_OUTLET_003,2,241.5216,178.32,198.0477,19.7277,23.0893,1.475,0.0,0,1,2,81.18254999999999,0.9040595,117.3,36.863415568627445,0.9003891486747889,0.08168089313750819,0.0,0.0,0.5,34.24124631047509,84.97301999999999,stable_controlled
2019-09,MLT_OUTLET_001,2,203.3247,153.43,166.72629999999998,13.2963,19.8866,1.4384000000000001,7.5925,1,1,2,77.35525,0.927449,108.1,42.934699411764704,0.9202507342872721,0.06539441592684017,0.03734174942837737,0.5,0.5,48.0228162963018,70.19526501143244,stable_controlled
